171000 1242.7775
172000 1221.484
173000 1353.9034
174000 1278.1752
175000 1268.6834
176000 1333.3287
177000 1319.3982
178000 1228.1205
179000 1288.997
180000 1275.0189
181000 1259.4743
182000 1282.8466
183000 1359.5149
184000 1238.6341
185000 1266.0088
186000 1228.604
187000 1340.7841
188000 1252.6492
189000 1231.1279
190000 1278.0882
191000 1230.2219
192000 1266.9921
193000 1180.5457
194000 1253.0178
195000 1264.2764
196000 1259.7732
197000 1293.3227
198000 1208.4644
199000 1276.9098
200000 1228.7843
201000 1226.4184
202000 1210.2989
203000 1333.8073
204000 1255.9073
205000 1213.2702
206000 1328.9883
207000 1319.0364
208000 1252.013
209000 1305.1071
210000 1258.6938
211000 1314.3741
212000 1278.9657
213000 1298.7576
214000 1274.946
215000 1370.0571
216000 1230.8469
217000 1229.5097
218000 1261.7021
219000 1275.7745
220000 1209.8533
221000 1293.1397
222000 1217.2512
223000 1208.0979
224000 1323.0663
225000 1253.1325
226000 1295.5653
227000 1262.1943
228000 1268.6593
229000 1294.1941
230000 1244.1299
231000 1261.214
232000 1296.1904
233000 1263.6478
234000 1307.8573
235000 1275.644
236000 1270.8512
237000 1259.1439
238000 1322.0539
239000 1243.2468
240000 1275.0221
241000 1227.4387
242000 1301.0179
243000 1250.4912
244000 1380.2809
245000 1259.2287
246000 1263.4044
247000 1305.1294
248000 1249.0125
249000 1268.3403
250000 1307.8029
251000 1298.3914
252000 1264.531
253000 1311.2741
254000 1324.8578
255000 1314.3937
256000 1262.3372
257000 1328.8019
258000 1265.3195
259000 1276.3249
260000 1302.5748
261000 1284.4983
262000 1283.6085
263000 1298.1509
264000 1272.8301
265000 1252.5491
266000 1396.9872
267000 1321.0289
268000 1226.7379
269000 1258.0539
270000 1350.8827
271000 1293.3068
272000 1268.1401
273000 1297.6593
274000 1281.0559
275000 1180.2973
276000 1177.3523
277000 1366.2112
278000 1203.3966
279000 1300.5235
280000 1272.5629
281000 1287.8837
282000 1238.4257
283000 1237.2233
284000 1197.0146
285000 1256.9474
286000 1347.1604
287000 1220.8216
288000 1233.6291
289000 1243.2016
290000 1229.3244
291000 1280.7795
292000 1258.394
293000 1272.6124
294000 1262.2101
295000 1275.9274
296000 1201.7956
297000 1343.2835
298000 1239.9042
299000 1324.4039
300000 1231.0078
301000 1259.9929
302000 1295.1838
303000 1285.858
304000 1286.3238
305000 1260.149
306000 1182.9625
307000 1304.2601
308000 1337.4967
309000 1254.1851
310000 1208.3313
311000 1320.6494
312000 1338.5689
313000 1260.049
314000 1272.3415
315000 1197.8262
316000 1227.1128
317000 1224.2217
318000 1266.2982
319000 1346.2172
320000 1265.8565
321000 1361.6874
322000 1214.6634
323000 1335.7858
324000 1257.5743
325000 1236.3134
